Entity Name,Entity ID,Security Name,Security ID,Does the company meet your screening criteria?,ESG Risk Score
"Nippon Prologis REIT, Inc.",1233836758,,1233836758,Yes,8.72
NIPPON REIT Investment Corp.,1268582332,,1268582332,Yes,17.67
"NIPPON RIETEC CO., LTD.",1008761807,,1008761807,Yes,44.67
Nippon Sanso Holdings Corp.,1008752720,,1008752720,Yes,24.26
"Nippon Seiki Co., Ltd.",1008761651,,1008761651,Yes,13.84
"Nippon Sharyo, Ltd.",1008757281,,1008757281,Yes,31.52
"Nippon Sheet Glass Co., Ltd.",1008753549,,1008753549,Yes,26.55
"Nippon Shinyaku Co., Ltd.",1008759126,,1008759126,Yes,29.23
"Nippon Shokubai Co., Ltd.",1008754342,,1008754342,Yes,30.73
"Nippon Soda Co., Ltd.",1008754453,,1008754453,Yes,25.61
NIPPON STEEL CORP.,1008752429,,1008752429,Yes,39.69
Nippon Steel Trading Corp.,1008761604,,1008761604,Yes,20.94
Nippon Telegraph & Telephone Corp.,1008276364,,1008276364,Yes,23.01
"Nippon Television Holdings, Inc.",1008755372,,1008755372,Yes,18.77
"Nippon Thompson Co., Ltd.",1008754207,,1008754207,Yes,33.75
"Nippon Yakin Kogyo Co., Ltd.",1008754290,,1008754290,Yes,36.63
Nippon Yusen KK,1008752744,,1008752744,Yes,21.84
Nipro Corp.,1008754371,,1008754371,Yes,19.36
"Nishi-Nippon Financial Holdings, Inc.",1008753809,,1008753809,Yes,33.35
"Nishi-Nippon Railroad Co., Ltd.",1008759271,,1008759271,Yes,30.87
"Nishimatsu Construction Co., Ltd.",1008752574,,1008752574,Yes,39.35
"NISHIMATSUYA CHAIN Co., Ltd.",1008762320,,1008762320,Yes,22.73
"Nishio Holdings Co., Ltd.",1013400732,,1013400732,Yes,26.81
NiSource Finance Corp.,1010945947,,1010945947,Yes,26.02
"NiSource, Inc.",1008170338,,1008170338,Yes,26.02
Nissan Auto Lease Trust 2021-A,2009336604,,2009336604,Yes,25.71
Nissan Auto Lease Trust 2022-A,2011247286,,2011247286,Yes,25.71
Nissan Auto Lease Trust 2023-A,2013421188,,2013421188,Yes,25.71
Nissan Auto Receivables 2021-A Owner Trust,2008914367,,2008914367,Yes,27.30
Nissan Auto Receivables 2022-A Owner Trust,2010148439,,2010148439,Yes,27.30
Nissan Auto Receivables 2022-B Owner Trust,2012650275,,2012650275,Yes,27.30
"Nissan Canada, Inc.",2000913133,,2000913133,Yes,26.11
Nissan Chemical Corp.,1008758068,,1008758068,Yes,25.13
Nissan Motor Acceptance Co LLC,2008834354,,2008834354,Yes,27.30
Nissan Motor Acceptance Co.,1012054817,,1012054817,Yes,25.71
"Nissan Motor Co., Ltd.",1008169577,,1008169577,Yes,27.30
"Nissan Shatai Co., Ltd.",1008756517,,1008756517,Yes,22.36
"Nissei ASB Machine Co., Ltd.",1013564584,,1013564584,Yes,33.22
"Nissha Co., Ltd.",1008759177,,1008759177,Yes,20.12
"Nisshin Seifun Group, Inc.",1008753048,,1008753048,Yes,29.80
"Nisshinbo Holdings, Inc.",1008754083,,1008754083,Yes,42.53
Nissin Corp.,1008759084,,1008759084,Yes,26.06
Nissin Electric Co. Ltd.,1008754344,,1008754344,Yes,21.86
"Nissin Foods Co., Ltd.",2002975805,,2002975805,Yes,11.82
"Nissin Foods Holdings Co., Ltd.",1008752722,,1008752722,Yes,27.27
NISSO Corp.,2002208629,,2002208629,Yes,11.88
Nissui Corp.,1008752072,,1008752072,Yes,32.41
"Niterra Co., Ltd.",1008753662,,1008753662,Yes,21.63
"Nitori Holdings Co., Ltd.",1008761831,,1008761831,Yes,17.05
Nitta Corp.,1008760559,,1008760559,Yes,25.24
"Nittetsu Mining Co., Ltd.",1008759208,,1008759208,Yes,46.15
"Nitto Boseki Co., Ltd.",1008752204,,1008752204,Yes,28.66
Nitto Denko Corp.,1008753218,,1008753218,Yes,29.42
Nitto Kogyo Corp.,1008759864,,1008759864,Yes,24.54
"Nitto Kohki Co., Ltd.",1008761909,,1008761909,Yes,24.56
"Nittoc Construction Co., Ltd.",1008759191,,1008759191,Yes,44.94
"Nittoku Co., Ltd.",1013478284,,1013478284,N/A,No data
Niu Technologies,2006401171,,2006401171,Yes,26.11
Nivika Fastigheter AB,2002652712,,2002652712,Yes,22.16
"Nkarta, Inc.",2005568376,,2005568376,Yes,27.87
"NKMAX Co., Ltd. (South korea)",1249197696,,1249197696,Yes,30.25
NKT A/S,1008752304,,1008752304,Yes,14.71
"NL Industries, Inc.",1008168515,,1008168515,Yes,12.20
NLC India Ltd.,1015959706,,1015959706,Yes,44.42
"nLIGHT, Inc.",2000090458,,2000090458,Yes,15.05
NMC Health Plc,1060389858,,1060389858,Yes,38.26
NMDC Ltd.,1017410122,,1017410122,Yes,30.32
NMDC Steel Ltd.,2004735520,,2004735520,N/A,No data
"NMI Holdings, Inc.",1212655835,,1212655835,Yes,22.19
NN Group NV,1016053689,,1016053689,Yes,18.51
NNIT A/S,1037582147,,1037582147,Yes,16.20
"NNN REIT, Inc.",1008153819,,1008153819,Yes,16.83
Noah Holdings Ltd.,1122643331,,1122643331,Yes,24.57
Nobia AB,1008002872,,1008002872,Yes,11.44
Noble Corp. Plc,2008321040,,2008321040,Yes,27.69
NOCIL Ltd.,2000719255,,2000719255,Yes,34.52
"Noevir Holdings Co., Ltd.",1012371223,,1012371223,Yes,27.86
NOF Corp.,1008753742,,1008753742,Yes,28.45
Nohmi Bosai Ltd.,1008755976,,1008755976,Yes,15.79
Nojima Corp.,1012371331,,1012371331,Yes,18.18
NOK Corp.,1008753770,,1008753770,Yes,21.51
Nokia Oyj,1008083819,,1008083819,Yes,9.81
Nokian Renkaat Oyj,1008760719,,1008760719,Yes,12.48
Nolato AB,1008757943,,1008757943,Yes,23.42
Nomad Foods Ltd.,1248462642,,1248462642,Yes,32.07
"NOMURA Co., Ltd.",1008761367,,1008761367,Yes,25.06
"Nomura Holdings, Inc.",1009166478,,1009166478,Yes,21.49
"Nomura Micro Science Co., Ltd.",1013508828,,1013508828,Yes,32.97
"Nomura Real Estate Holdings, Inc.",1036707510,,1036707510,Yes,17.03
"Nomura Real Estate Master Fund, Inc.",1339276554,,1339276554,Yes,10.77
Nomura Research Institute Ltd.,1013350345,,1013350345,Yes,15.45
"Nongfu Spring Co., Ltd.",2000895815,,2000895815,Yes,24.68
"NongHyup Bank Co., Ltd.",1178048770,,1178048770,Yes,31.49
"Nongshim Co., Ltd.",1010367129,,1010367129,Yes,36.86
Noodles & Co.,1015980127,,1015980127,Yes,32.93
Norcros Plc,1008007019,,1008007019,Yes,26.80
Nord/LB Luxembourg SA Covered Bond Bank,2004554203,,2004554203,Yes,19.37
Norddeutsche Landesbank - Girozentrale,1008753523,,1008753523,Yes,19.37
Nordea Bank AB,1007977751,,1007977751,Yes,15.79
Nordea Bank Abp,2006398584,,2006398584,Yes,15.79
Nordea Bank Finland Abp,2001257359,,2001257359,Yes,15.79
Nordea Mortgage Bank Plc,1412360682,,1412360682,Yes,18.57
Nordex SE,1012939116,,1012939116,Yes,16.57
Nordic American Tankers Ltd.,1008268808,,1008268808,Yes,42.35
Nordic Investment Bank,1008752559,,1008752559,Yes,6.36
Nordic Paper Holding AB,2004101254,,2004101254,Yes,20.04
Nordic Semiconductor ASA,1008762412,,1008762412,Yes,14.74
Nordic Waterproofing Holding AB,2008174988,,2008174988,Yes,31.32
Nordisk Bergteknik AB,2005271464,,2005271464,Yes,43.08
Nordnet AB,2005106045,,2005106045,Yes,31.94
Nordson Corp.,1008021860,,1008021860,Yes,24.89
"Nordstrom, Inc.",1007910461,,1007910461,Yes,20.40
Norfolk Southern Corp.,1008170514,,1008170514,Yes,23.92
Norinco International Cooperation Ltd.,1019065289,,1019065289,N/A,No data
Norion Bank AB,2005007122,,2005007122,Yes,25.78
"Noritake Co., Ltd.",1008754345,,1008754345,Yes,42.39
"Noritsu Koki Co., Ltd.",1008760323,,1008760323,Yes,23.97
Noritz Corp.,1008754433,,1008754433,Yes,28.26
NORMA Group SE,1108664203,,1108664203,Yes,17.15
Norsk Hydro ASA,1008170633,,1008170633,Yes,17.82
Norske Skog ASA,2005370632,,2005370632,Yes,27.76
"Norstar Holdings, Inc.",1028379730,,1028379730,Yes,14.53
Norte Grande SA,2000755005,,2000755005,Yes,40.09
Nortegas Energía Distribución SA,1034414798,,1034414798,Yes,23.01
North American Construction Group Ltd.,1016129469,,1016129469,N/A,No data
North Battleford Power LP,2003684879,,2003684879,Yes,35.74
North British Housing Ltd.,2000080575,,2000080575,Yes,34.11
"North China Pharmaceutical Co., Ltd.",2000784603,,2000784603,N/A,No data
"North Electro-Optic Co., Ltd.",1020611626,,1020611626,N/A,No data
"North Huajin Chemical Industries Co., Ltd.",2000098817,,2000098817,Yes,53.31
"North Industries Group Red Arrow Co., Ltd.",2002877934,,2002877934,Yes,22.18
"North Pacific Bank, Ltd.",1008757559,,1008757559,Yes,30.07
North West Electricity Networks (Holdings) Ltd.,1223000194,,1223000194,Yes,36.59
"North West Redwater Partnership, Inc.",1215040509,,1215040509,Yes,44.20
Northam Platinum Holdings Ltd.,2009074305,,2009074305,Yes,36.70
Northeast Bank (Maine),2000686702,,2000686702,Yes,28.91
"Northeast Community Bancorp, Inc.",1010320590,,1010320590,N/A,No data
"Northeast Pharmaceutical Group Co., Ltd.",2000817690,,2000817690,N/A,No data
"Northeast Securities Co., Ltd.",2000819645,,2000819645,Yes,33.42
Northern Courier Pipeline LP,2007248112,,2007248112,Yes,23.48
Northern Data AG,2004451169,,2004451169,Yes,23.07
Northern Gas Networks Finance Plc,1034850685,,1034850685,Yes,29.66
Northern Gas Networks Ltd.,2000887091,,2000887091,Yes,29.66
Northern Natural Gas Co.,2000661323,,2000661323,Yes,40.35
"Northern Oil & Gas, Inc.",1038700847,,1038700847,Yes,63.57
Northern Powergrid (Northeast) Plc,2000806734,,2000806734,Yes,27.35
Northern Powergrid (Yorkshire) Plc,2000096892,,2000096892,Yes,38.39
Northern Region Cement Co.,2003574873,,2003574873,Yes,46.75
Northern Star Resources Ltd.,1018942211,,1018942211,Yes,34.68
Northern States Power Co.,2000052638,,2000052638,Yes,46.03
Northern Trust Corp.,1008170142,,1008170142,Yes,23.24
"Northfield Bancorp, Inc. (New Jersey)",1045285993,,1045285993,Yes,29.88
Northland Power Solar Finance One LP,1280389099,,1280389099,Yes,25.49
"Northland Power, Inc.",1008759655,,1008759655,Yes,25.49
"Northrim BanCorp, Inc.",1008211598,,1008211598,N/A,No data
Northrop Grumman Corp.,1007975445,,1007975445,Yes,27.56
Northumbrian Water Finance Plc,1028409241,,1028409241,Yes,27.26
"Northwell Healthcare, Inc.",2006104711,,2006104711,Yes,19.72
"Northwest Bancshares, Inc. (Pennsylvania)",1008223970,,1008223970,Yes,32.97
NorthWest Healthcare Properties Real Estate Investment Trust,1225708861,,1225708861,Yes,18.21
Northwest Natural Holding Co.,2005916618,,2005916618,Yes,23.48
Northwest Pipe Co.,1008245384,,1008245384,Yes,32.26
NorthwestConnect GP,2003258050,,2003258050,Yes,31.28
"NorthwestConnect Holdings, Inc.",2003258087,,2003258087,Yes,31.28
NorthWestern Corp.,1008063087,,1008063087,Yes,38.51
"NorthWestern Energy Group, Inc.",2013414627,,2013414627,N/A,No data
Northwestern Mutual Global Funding,2008391244,,2008391244,Yes,31.88
Northwestern University,1011637161,,1011637161,Yes,13.07
Norva24 Group AB,2009081661,,2009081661,Yes,37.78
Norwegian Air Shuttle ASA,1016880910,,1016880910,Yes,36.53
Norwegian Cruise Line Holdings Ltd.,1012058709,,1012058709,Yes,25.79
Norwood Financial Corp.,1008259542,,1008259542,N/A,No data
NOS SGPS SA,1010191350,,1010191350,Yes,14.61
Nostrum Oil & Gas Finance BV,1262828689,,1262828689,Yes,30.09
Nostrum Oil & Gas Plc,1041050201,,1041050201,Yes,30.09
Note AB,1016889247,,1016889247,Yes,7.49
Notting Hill Genesis,2005332331,,2005332331,Yes,13.54
Notting Hill Housing Trust,1055009261,,1055009261,Yes,12.51
"Nouvelle Autoroute 30 Financement, Inc.",2006188509,,2006188509,Yes,38.70
"NOV, Inc.",1007910146,,1007910146,Yes,32.05
NOVA Chemicals Corp.,1008264535,,1008264535,Yes,24.12
NOVA Gas Transmission Ltd.,2000067551,,2000067551,Yes,29.33
Nova Ljubljanska Banka d.d.,1009981019,,1009981019,Yes,15.96
Nova Ltd.,1008002998,,1008002998,Yes,17.86
"Nova Scotia Power, Inc.",2000062364,,2000062364,Yes,32.02
"NovaGold Resources, Inc.",1008754699,,1008754699,Yes,27.57
"Novant Health, Inc.",1017304688,,1017304688,Yes,30.53
"Novanta, Inc.",1008278526,,1008278526,Yes,11.36
Novartis AG,1008260799,,1008260799,Yes,16.22
Novartis Capital Corp.,1056921272,,1056921272,Yes,16.22
Novartis Finance SA,1056921290,,1056921290,Yes,16.22
NOVATEK JSC,1019916461,,1019916461,Yes,34.09
Novatek Microelectronics Corp.,1017495165,,1017495165,Yes,17.90
"Novavax, Inc.",1008228627,,1008228627,Yes,32.76
Novo Nordisk A/S,1008201698,,1008201698,Yes,23.06
Novo Nordisk Finance (Netherlands) BV,2008904673,,2008904673,Yes,23.06
NovoCure Ltd.,1077050702,,1077050702,Yes,29.87
"Novogene Co., Ltd.",2004447603,,2004447603,N/A,No data
Novolipetsk Steel,1028285007,,1028285007,Yes,30.52
NOVONIX Ltd.,2004657345,,2004657345,Yes,28.58
Novotek AB,1017776514,,1017776514,Yes,20.88
Novozymes A/S,1008783063,,1008783063,Yes,16.35
NOW Inc.,1255131245,,1255131245,Yes,22.52
NP3 Fastigheter AB,1140261918,,1140261918,Yes,9.68
"NRG Energy, Inc.",1008292103,,1008292103,Yes,32.09
NRW Holdings Ltd.,1044065006,,1044065006,Yes,32.39
NRW.BANK,1014566615,,1014566615,Yes,9.34
NS Solutions Corp.,1009760542,,1009760542,Yes,19.28
"NS United Kaiun Kaisha, Ltd.",1008758965,,1008758965,Yes,25.53
"NSD Co., Ltd.",1008761358,,1008761358,Yes,25.44
"NSFOCUS Technologies Group Co., Ltd.",2001185558,,2001185558,Yes,24.63
NSI NV,1016667505,,1016667505,Yes,8.94
NSK Ltd.,1008752632,,1008752632,Yes,16.82
NSTAR Electric Co.,1011410024,,1011410024,Yes,20.27
NSW Electricity Networks Finance Pty Ltd.,2004736540,,2004736540,Yes,29.84
NTG Nordic Transport Group A/S,2000501778,,2000501778,Yes,17.13
NTN Corp.,1008752275,,1008752275,Yes,34.61
Ntpc Ltd.,1017551379,,1017551379,Yes,39.28
NTT DATA Group Corp.,1008759430,,1008759430,Yes,18.89
"NTT DOCOMO, Inc.",1008761516,,1008761516,Yes,23.01
NTT Finance Corp.,2002277017,,2002277017,Yes,23.01
NTT UD REIT Investment Corp.,1028236725,,1028236725,Yes,19.68
Nu Holdings Ltd.,2005045060,,2005045060,Yes,25.83
"Nu Skin Enterprises, Inc.",1008230340,,1008230340,Yes,25.75
Nucor Corp.,1008063191,,1008063191,Yes,32.75
Nueva Elektra Del Milenio SA de CV,2005411769,,2005411769,Yes,16.08
Nufarm Ltd.,1008756372,,1008756372,Yes,34.03
Nuh Cimento Sanayi AS,1017551620,,1017551620,Yes,30.25
Nuix Ltd.,2003307728,,2003307728,Yes,23.46
"Nuode New Materials Co., Ltd.",2000727516,,2000727516,Yes,27.19
"Nurix Therapeutics, Inc.",2000252798,,2000252798,Yes,32.31
NuScale Power Corp.,2010859523,,2010859523,N/A,No data
NuStar Energy LP,1008476855,,1008476855,Yes,38.23
"Nutanix, Inc.",1134629407,,1134629407,Yes,19.69
"Nutex Health, Inc.",2009529334,,2009529334,Yes,25.98
Nutrien Ltd.,1008175791,,1008175791,Yes,28.63
"Nuvalent, Inc.",2008191536,,2008191536,Yes,27.27
"NuVasive, Inc.",1007910551,,1007910551,Yes,32.98
"Nuvation Bio, Inc.",2008534132,,2008534132,Yes,34.20
"Nuvectis Pharma, Inc.",2009122768,,2009122768,N/A,No data
Nuveen LLC,2004929799,,2004929799,Yes,26.90
Nuvei Corp.,2007070385,,2007070385,Yes,20.54
NuVista Energy Ltd.,1014105692,,1014105692,Yes,45.92
Nuvoco Vistas Corp. Ltd.,2005604154,,2005604154,Yes,39.69
Nuvoton Technology Corp.,1051051976,,1051051976,Yes,26.87
"NV5 Global, Inc.",1214370778,,1214370778,Yes,23.96
NVE Corp.,1007910451,,1007910451,Yes,30.50
nVent Electric Plc,2005517658,,2005517658,Yes,20.89
nVent Finance SARL,2005880660,,2005880660,Yes,20.89
NVIDIA Corp.,1007910553,,1007910553,Yes,13.59
"NVR, Inc.",1008060751,,1008060751,Yes,21.26
NWD Finance (BVI) Ltd.,1225368236,,1225368236,Yes,15.81
NWD MTN Ltd.,1232896073,,1232896073,Yes,15.81
NWR Financing Co. Ltd.,2004561451,,2004561451,Yes,44.20
NWS Holdings Ltd.,1012371055,,1012371055,Yes,29.08
NXP BV,1050033168,,1050033168,Yes,18.75
NXP Funding LLC,2000973526,,2000973526,Yes,19.84
NXP Semiconductors NV,1008812713,,1008812713,Yes,19.84
NYAB Oyj,2004882046,,2004882046,Yes,42.18
Nyfosa AB,2006214227,,2006214227,Yes,17.48
Nykode Therapeutics ASA,2001339569,,2001339569,Yes,19.24
Nykredit Realkredit A/S,1013345385,,1013345385,Yes,14.03
"Nyocor Co., Ltd.",2000821227,,2000821227,N/A,No data
NYU Langone Hospitals,1014598805,,1014598805,Yes,30.59
NZX Ltd.,1015537034,,1015537034,Yes,27.88
"O'Reilly Automotive, Inc.",1008202535,,1008202535,Yes,12.05
O-Bank Co. Ltd.,1008945980,,1008945980,Yes,8.65
"O-I Glass, Inc.",2007531339,,2007531339,Yes,15.24
O2 Telefónica Deutschland Finanzierungs GmbH,1259747704,,1259747704,Yes,10.62
"Oak Street Health, Inc.",2000261355,,2000261355,Yes,23.41
Oak Valley Bancorp,1010445739,,1010445739,N/A,No data
Oatly Group AB,2008787283,,2008787283,Yes,30.57
"Obara Group, Inc.",1013704138,,1013704138,Yes,32.68
Obayashi Corp.,1008753901,,1008753901,Yes,34.56
Oberbank AG,1008753396,,1008753396,Yes,24.81
Oberoi Realty Ltd.,1048006738,,1048006738,Yes,17.43
"OBI Pharma, Inc.",1042741616,,1042741616,Yes,24.39
"OBIC Business Consultants Co., Ltd.",1010109114,,1010109114,Yes,23.14
OBIC Co. Ltd.,1008616816,,1008616816,Yes,22.48
Objective Corp. Ltd.,2000096434,,2000096434,Yes,23.00
Obsidian Energy Ltd.,1008754536,,1008754536,Yes,55.18
OC Oerlikon Corp. AG,1008752609,,1008752609,Yes,21.63
Ocado Group Plc,1117181912,,1117181912,Yes,23.42
Occidental Petroleum Corp.,1008171532,,1008171532,Yes,41.51
"Ocean Biomedical, Inc.",2013559862,,2013559862,N/A,No data
Ocean Laurel Co. Ltd.,2008137110,,2008137110,Yes,26.91
Ocean Wilsons Holdings Ltd.,1010367174,,1010367174,Yes,18.64
Oceana Group Ltd.,1008757923,,1008757923,Yes,28.23
OceanaGold Corp.,1017255149,,1017255149,Yes,33.91
"Oceaneering International, Inc.",1007973045,,1007973045,Yes,30.33
OceanFirst Financial Corp.,1008242720,,1008242720,Yes,35.43
Oceania Healthcare Ltd.,2004614452,,2004614452,Yes,19.13
"Oceanwide Holdings Co., Ltd. (Beijing)",1019191902,,1019191902,Yes,37.43
OCI Co. Ltd.,2014391261,,2014391261,N/A,No data
OCI Holdings Co. Ltd.,1013370455,,1013370455,Yes,33.33
OCI International Holdings Ltd.,1015531040,,1015531040,Yes,35.74
OCI NV,1234343282,,1234343282,Yes,28.79
OCP SA,1013355090,,1013355090,Yes,23.56
Octagon Healthcare Funding PLC,1008009848,,1008009848,Yes,34.95
Octagon Healthcare Group Ltd.,2002482515,,2002482515,Yes,34.95
"Ocugen, Inc.",2007344371,,2007344371,Yes,26.24
"Ocular Therapeutix, Inc.",1049833896,,1049833896,Yes,35.20
Ocumension Therapeutics,2007309572,,2007309572,Yes,35.18
Ocwen Financial Corp.,1008228994,,1008228994,N/A,No data
Ocyan Participações SA,1122641972,,1122641972,Yes,20.93
"Odakyu Electric Railway Co., Ltd.",1008756347,,1008756347,Yes,33.72
Odas Elektrik Uretim Sanayi Ticaret AS,2003705354,,2003705354,Yes,51.84
Odeabank AS,2004060635,,2004060635,Yes,23.06
Odebrecht Drilling Norbe VIII/IX Ltd.,1123527963,,1123527963,Yes,20.93
Odebrecht Offshore Drilling Finance Ltd.,1248570297,,1248570297,Yes,20.93
Odfjell Drilling Ltd.,1249509432,,1249509432,Yes,21.39
Odfjell SE,1008754357,,1008754357,Yes,21.02
OdontoPrev SA,1038148933,,1038148933,Yes,21.07
"OE Solutions Co., Ltd.",2002583768,,2002583768,Yes,20.36
OEC Finance Ltd.,2008542469,,2008542469,Yes,51.75
OEM International AB,1015959190,,1015959190,Yes,18.61
Oeneo SA,1008300652,,1008300652,Yes,20.70
Oesterreichische Kontrollbank AG,1008752260,,1008752260,Yes,4.81
"Offcn Education Technology Co., Ltd.",2001966943,,2001966943,Yes,15.21
"Offerpad Solutions, Inc.",2009130839,,2009130839,Yes,24.84
Office Properties Income Trust,1061140735,,1061140735,Yes,17.97
"Offshore Oil Engineering Co., Ltd.",1013541298,,1013541298,Yes,29.80
OFG Bancorp,1008172324,,1008172324,Yes,27.15
"OFILM Group Co., Ltd.",2002808473,,2002808473,Yes,31.95
OFX Group Ltd.,1042895725,,1042895725,Yes,19.28
OGE Energy Corp.,1008171815,,1008171815,Yes,31.82
Oglethorpe Power Corp.,1008875554,,1008875554,Yes,40.06
"Ohara, Inc.",1013515949,,1013515949,Yes,26.50
OHB SE,1016057001,,1016057001,Yes,32.51
Ohio Power Co.,1010941351,,1010941351,Yes,26.43
Ohsho Food Service Corp.,1013407243,,1013407243,Yes,30.51
Oi SA,1008755208,,1008755208,Yes,28.22
Oil & Gas Development Co. Ltd.,1017695316,,1017695316,Yes,45.25
Oil & Natural Gas Corp. Ltd.,1008761186,,1008761186,Yes,52.16
Oil Co. LUKOIL PJSC,1008408621,,1008408621,Yes,37.12
Oil India International Pte Ltd.,1390785690,,1390785690,Yes,48.40
Oil India Ltd.,1021409309,,1021409309,Yes,48.40
Oil Refineries Ltd.,1010741186,,1010741186,Yes,46.09
"Oil States International, Inc.",1007972443,,1007972443,Yes,24.55
Oil-Dri Corp. of America,1008171416,,1008171416,N/A,No data
Oiles Corp.,1008760695,,1008760695,Yes,30.91
"Oisix ra daichi, Inc.",1034688292,,1034688292,Yes,26.62
"Oita Bank, Ltd.",1008754595,,1008754595,Yes,31.32
OIZUMI Corp.,1013597082,,1013597082,N/A,No data
Oji Holdings Corp.,1008752591,,1008752591,Yes,24.76
"Okabe Co., Ltd.",1008755122,,1008755122,Yes,34.89
"Okamoto Industries, Inc.",1008754889,,1008754889,Yes,32.73
Okamura Corp.,1008755257,,1008755257,Yes,8.86
"Okasan Securities Group, Inc.",1008753810,,1008753810,Yes,39.86
Okeanis Eco Tankers Corp.,2006221801,,2006221801,Yes,31.09
"Oki Electric Industry Co., Ltd.",1008752585,,1008752585,Yes,13.69
Okinawa Cellular Telephone Co.,2000502807,,2000502807,Yes,31.01
"Okinawa Financial Group, Inc.",2008896908,,2008896908,Yes,32.75
"Okta, Inc.",1117251797,,1117251797,Yes,17.69
Okuma Corp.,1008752694,,1008752694,Yes,36.33
Okumura Corp.,1008754115,,1008754115,Yes,39.33
"Okura Industrial Co., Ltd.",1008758878,,1008758878,Yes,26.90
"Okuwa Co., Ltd.",1008758968,,1008758968,Yes,27.62
Olam Group Ltd.,2009832063,,2009832063,Yes,40.89
"Olaplex Holdings, Inc.",2009126280,,2009126280,Yes,33.84
Olav Thon Eiendomsselskap ASA,1012347678,,1012347678,Yes,14.81
"Old Dominion Freight Line, Inc.",1008197650,,1008197650,Yes,16.54
Old Mutual Ltd.,2006110872,,2006110872,Yes,27.26
Old National Bancorp,1008171693,,1008171693,Yes,24.91
Old Republic International Corp.,1008171860,,1008171860,Yes,28.00
"Old Second Bancorp, Inc.",1008216886,,1008216886,Yes,29.84
Olectra Greentech Ltd.,2001222910,,2001222910,Yes,26.67
"Olema Pharmaceuticals, Inc.",2006357551,,2006357551,Yes,33.76
